,id,name
14722,SE.CLO.8.LDGAP.M.TMS.2007.2,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14723,SE.CLO.8.LDGAP.M.TMS.2007.3,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14724,SE.CLO.8.LDGAP.M.TMS.2007.4,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14725,SE.CLO.8.LDGAP.M.TMS.2007.5,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14726,SE.CLO.8.LDGAP.M.TMS.2007.A,Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math
14727,SE.CLO.8.LDGAP.M.TMS.2007.F,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Female"
14728,SE.CLO.8.LDGAP.M.TMS.2007.M,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Male"
14729,SE.CLO.8.LDGAP.M.TMS.2007.R,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Rural"
14730,SE.CLO.8.LDGAP.M.TMS.2007.U,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Urban"
14731,SE.CLO.8.LDGAP.M.TMS.2011.1,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, First Quintile"
14732,SE.CLO.8.LDGAP.M.TMS.2011.2,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14733,SE.CLO.8.LDGAP.M.TMS.2011.3,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14734,SE.CLO.8.LDGAP.M.TMS.2011.4,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14735,SE.CLO.8.LDGAP.M.TMS.2011.5,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14736,SE.CLO.8.LDGAP.M.TMS.2011.A,Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math
14737,SE.CLO.8.LDGAP.M.TMS.2011.F,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Female"
14738,SE.CLO.8.LDGAP.M.TMS.2011.M,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Male"
14739,SE.CLO.8.LDGAP.M.TMS.2011.R,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Rural"
14740,SE.CLO.8.LDGAP.M.TMS.2011.U,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Urban"
14741,SE.CLO.8.LDGAP.M.TMS.2015.1,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, First Quintile"
14742,SE.CLO.8.LDGAP.M.TMS.2015.2,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14743,SE.CLO.8.LDGAP.M.TMS.2015.3,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14744,SE.CLO.8.LDGAP.M.TMS.2015.4,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14745,SE.CLO.8.LDGAP.M.TMS.2015.5,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14746,SE.CLO.8.LDGAP.M.TMS.2015.A,Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math
14747,SE.CLO.8.LDGAP.M.TMS.2015.F,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Female"
14748,SE.CLO.8.LDGAP.M.TMS.2015.M,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Male"
14749,SE.CLO.8.LDGAP.M.TMS.2015.R,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Rural"
14750,SE.CLO.8.LDGAP.M.TMS.2015.U,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Urban"
14751,SE.CLO.8.LDGAP.M.TMS.2019.1,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, First Quintile"
14752,SE.CLO.8.LDGAP.M.TMS.2019.2,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14753,SE.CLO.8.LDGAP.M.TMS.2019.3,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14754,SE.CLO.8.LDGAP.M.TMS.2019.4,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14755,SE.CLO.8.LDGAP.M.TMS.2019.5,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14756,SE.CLO.8.LDGAP.M.TMS.2019.A,Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math
14757,SE.CLO.8.LDGAP.M.TMS.2019.F,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Female"
14758,SE.CLO.8.LDGAP.M.TMS.2019.M,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Male"
14759,SE.CLO.8.LDGAP.M.TMS.2019.R,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Rural"
14760,SE.CLO.8.LDGAP.M.TMS.2019.U,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Urban"
14761,SE.CLO.8.LDGAP.S.TMS.2003.1,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, First Quintile"
14762,SE.CLO.8.LDGAP.S.TMS.2003.2,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14763,SE.CLO.8.LDGAP.S.TMS.2003.3,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14764,SE.CLO.8.LDGAP.S.TMS.2003.4,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14765,SE.CLO.8.LDGAP.S.TMS.2003.5,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14766,SE.CLO.8.LDGAP.S.TMS.2003.A,Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science
14767,SE.CLO.8.LDGAP.S.TMS.2003.F,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Female"
14768,SE.CLO.8.LDGAP.S.TMS.2003.M,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Male"
14769,SE.CLO.8.LDGAP.S.TMS.2003.R,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Rural"
14770,SE.CLO.8.LDGAP.S.TMS.2003.U,"Learning Deprivation Gap;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Urban"
14771,SE.CLO.8.LDGAP.S.TMS.2007.1,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, First Quintile"
14772,SE.CLO.8.LDGAP.S.TMS.2007.2,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14773,SE.CLO.8.LDGAP.S.TMS.2007.3,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14774,SE.CLO.8.LDGAP.S.TMS.2007.4,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14775,SE.CLO.8.LDGAP.S.TMS.2007.5,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14776,SE.CLO.8.LDGAP.S.TMS.2007.A,Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science
14777,SE.CLO.8.LDGAP.S.TMS.2007.F,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Female"
14778,SE.CLO.8.LDGAP.S.TMS.2007.M,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Male"
14779,SE.CLO.8.LDGAP.S.TMS.2007.R,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Rural"
14780,SE.CLO.8.LDGAP.S.TMS.2007.U,"Learning Deprivation Gap;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Urban"
14781,SE.CLO.8.LDGAP.S.TMS.2011.1,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, First Quintile"
14782,SE.CLO.8.LDGAP.S.TMS.2011.2,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14783,SE.CLO.8.LDGAP.S.TMS.2011.3,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14784,SE.CLO.8.LDGAP.S.TMS.2011.4,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14785,SE.CLO.8.LDGAP.S.TMS.2011.5,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14786,SE.CLO.8.LDGAP.S.TMS.2011.A,Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science
14787,SE.CLO.8.LDGAP.S.TMS.2011.F,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Female"
14788,SE.CLO.8.LDGAP.S.TMS.2011.M,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Male"
14789,SE.CLO.8.LDGAP.S.TMS.2011.R,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Rural"
14790,SE.CLO.8.LDGAP.S.TMS.2011.U,"Learning Deprivation Gap;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Urban"
14791,SE.CLO.8.LDGAP.S.TMS.2015.1,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, First Quintile"
14792,SE.CLO.8.LDGAP.S.TMS.2015.2,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14793,SE.CLO.8.LDGAP.S.TMS.2015.3,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14794,SE.CLO.8.LDGAP.S.TMS.2015.4,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14795,SE.CLO.8.LDGAP.S.TMS.2015.5,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14796,SE.CLO.8.LDGAP.S.TMS.2015.A,Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science
14797,SE.CLO.8.LDGAP.S.TMS.2015.F,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Female"
14798,SE.CLO.8.LDGAP.S.TMS.2015.M,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Male"
14799,SE.CLO.8.LDGAP.S.TMS.2015.R,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Rural"
14800,SE.CLO.8.LDGAP.S.TMS.2015.U,"Learning Deprivation Gap;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Urban"
14801,SE.CLO.8.LDGAP.S.TMS.2019.1,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, First Quintile"
14802,SE.CLO.8.LDGAP.S.TMS.2019.2,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14803,SE.CLO.8.LDGAP.S.TMS.2019.3,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14804,SE.CLO.8.LDGAP.S.TMS.2019.4,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14805,SE.CLO.8.LDGAP.S.TMS.2019.5,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14806,SE.CLO.8.LDGAP.S.TMS.2019.A,Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science
14807,SE.CLO.8.LDGAP.S.TMS.2019.F,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Female"
14808,SE.CLO.8.LDGAP.S.TMS.2019.M,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Male"
14809,SE.CLO.8.LDGAP.S.TMS.2019.R,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Rural"
14810,SE.CLO.8.LDGAP.S.TMS.2019.U,"Learning Deprivation Gap;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Urban"
14811,SE.CLO.8.LDSEV.M.TMS.2003.1,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, First Quintile"
14812,SE.CLO.8.LDSEV.M.TMS.2003.2,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14813,SE.CLO.8.LDSEV.M.TMS.2003.3,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14814,SE.CLO.8.LDSEV.M.TMS.2003.4,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14815,SE.CLO.8.LDSEV.M.TMS.2003.5,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14816,SE.CLO.8.LDSEV.M.TMS.2003.A,Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math
14817,SE.CLO.8.LDSEV.M.TMS.2003.F,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Female"
14818,SE.CLO.8.LDSEV.M.TMS.2003.M,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Male"
14819,SE.CLO.8.LDSEV.M.TMS.2003.R,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Rural"
14820,SE.CLO.8.LDSEV.M.TMS.2003.U,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for math, Urban"
14821,SE.CLO.8.LDSEV.M.TMS.2007.1,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, First Quintile"
14822,SE.CLO.8.LDSEV.M.TMS.2007.2,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14823,SE.CLO.8.LDSEV.M.TMS.2007.3,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14824,SE.CLO.8.LDSEV.M.TMS.2007.4,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14825,SE.CLO.8.LDSEV.M.TMS.2007.5,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14826,SE.CLO.8.LDSEV.M.TMS.2007.A,Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math
14827,SE.CLO.8.LDSEV.M.TMS.2007.F,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Female"
14828,SE.CLO.8.LDSEV.M.TMS.2007.M,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Male"
14829,SE.CLO.8.LDSEV.M.TMS.2007.R,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Rural"
14830,SE.CLO.8.LDSEV.M.TMS.2007.U,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for math, Urban"
14831,SE.CLO.8.LDSEV.M.TMS.2011.1,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, First Quintile"
14832,SE.CLO.8.LDSEV.M.TMS.2011.2,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14833,SE.CLO.8.LDSEV.M.TMS.2011.3,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14834,SE.CLO.8.LDSEV.M.TMS.2011.4,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14835,SE.CLO.8.LDSEV.M.TMS.2011.5,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14836,SE.CLO.8.LDSEV.M.TMS.2011.A,Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math
14837,SE.CLO.8.LDSEV.M.TMS.2011.F,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Female"
14838,SE.CLO.8.LDSEV.M.TMS.2011.M,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Male"
14839,SE.CLO.8.LDSEV.M.TMS.2011.R,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Rural"
14840,SE.CLO.8.LDSEV.M.TMS.2011.U,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for math, Urban"
14841,SE.CLO.8.LDSEV.M.TMS.2015.1,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, First Quintile"
14842,SE.CLO.8.LDSEV.M.TMS.2015.2,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14843,SE.CLO.8.LDSEV.M.TMS.2015.3,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14844,SE.CLO.8.LDSEV.M.TMS.2015.4,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14845,SE.CLO.8.LDSEV.M.TMS.2015.5,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14846,SE.CLO.8.LDSEV.M.TMS.2015.A,Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math
14847,SE.CLO.8.LDSEV.M.TMS.2015.F,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Female"
14848,SE.CLO.8.LDSEV.M.TMS.2015.M,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Male"
14849,SE.CLO.8.LDSEV.M.TMS.2015.R,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Rural"
14850,SE.CLO.8.LDSEV.M.TMS.2015.U,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for math, Urban"
14851,SE.CLO.8.LDSEV.M.TMS.2019.1,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, First Quintile"
14852,SE.CLO.8.LDSEV.M.TMS.2019.2,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Second Quintile"
14853,SE.CLO.8.LDSEV.M.TMS.2019.3,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Third Quintile"
14854,SE.CLO.8.LDSEV.M.TMS.2019.4,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Fourth Quintile"
14855,SE.CLO.8.LDSEV.M.TMS.2019.5,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Fifth Quintile"
14856,SE.CLO.8.LDSEV.M.TMS.2019.A,Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math
14857,SE.CLO.8.LDSEV.M.TMS.2019.F,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Female"
14858,SE.CLO.8.LDSEV.M.TMS.2019.M,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Male"
14859,SE.CLO.8.LDSEV.M.TMS.2019.R,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Rural"
14860,SE.CLO.8.LDSEV.M.TMS.2019.U,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for math, Urban"
14861,SE.CLO.8.LDSEV.S.TMS.2003.1,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, First Quintile"
14862,SE.CLO.8.LDSEV.S.TMS.2003.2,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14863,SE.CLO.8.LDSEV.S.TMS.2003.3,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14864,SE.CLO.8.LDSEV.S.TMS.2003.4,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14865,SE.CLO.8.LDSEV.S.TMS.2003.5,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14866,SE.CLO.8.LDSEV.S.TMS.2003.A,Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science
14867,SE.CLO.8.LDSEV.S.TMS.2003.F,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Female"
14868,SE.CLO.8.LDSEV.S.TMS.2003.M,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Male"
14869,SE.CLO.8.LDSEV.S.TMS.2003.R,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Rural"
14870,SE.CLO.8.LDSEV.S.TMS.2003.U,"Learning Deprivation Severity;TIMSS 2003 for grade 8 using MPL Low (400 points) for science, Urban"
14871,SE.CLO.8.LDSEV.S.TMS.2007.1,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, First Quintile"
14872,SE.CLO.8.LDSEV.S.TMS.2007.2,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14873,SE.CLO.8.LDSEV.S.TMS.2007.3,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14874,SE.CLO.8.LDSEV.S.TMS.2007.4,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14875,SE.CLO.8.LDSEV.S.TMS.2007.5,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14876,SE.CLO.8.LDSEV.S.TMS.2007.A,Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science
14877,SE.CLO.8.LDSEV.S.TMS.2007.F,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Female"
14878,SE.CLO.8.LDSEV.S.TMS.2007.M,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Male"
14879,SE.CLO.8.LDSEV.S.TMS.2007.R,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Rural"
14880,SE.CLO.8.LDSEV.S.TMS.2007.U,"Learning Deprivation Severity;TIMSS 2007 for grade 8 using MPL Low (400 points) for science, Urban"
14881,SE.CLO.8.LDSEV.S.TMS.2011.1,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, First Quintile"
14882,SE.CLO.8.LDSEV.S.TMS.2011.2,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14883,SE.CLO.8.LDSEV.S.TMS.2011.3,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14884,SE.CLO.8.LDSEV.S.TMS.2011.4,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14885,SE.CLO.8.LDSEV.S.TMS.2011.5,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14886,SE.CLO.8.LDSEV.S.TMS.2011.A,Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science
14887,SE.CLO.8.LDSEV.S.TMS.2011.F,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Female"
14888,SE.CLO.8.LDSEV.S.TMS.2011.M,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Male"
14889,SE.CLO.8.LDSEV.S.TMS.2011.R,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Rural"
14890,SE.CLO.8.LDSEV.S.TMS.2011.U,"Learning Deprivation Severity;TIMSS 2011 for grade 8 using MPL Low (400 points) for science, Urban"
14891,SE.CLO.8.LDSEV.S.TMS.2015.1,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, First Quintile"
14892,SE.CLO.8.LDSEV.S.TMS.2015.2,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Second Quintile"
14893,SE.CLO.8.LDSEV.S.TMS.2015.3,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Third Quintile"
14894,SE.CLO.8.LDSEV.S.TMS.2015.4,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Fourth Quintile"
14895,SE.CLO.8.LDSEV.S.TMS.2015.5,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Fifth Quintile"
14896,SE.CLO.8.LDSEV.S.TMS.2015.A,Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science
14897,SE.CLO.8.LDSEV.S.TMS.2015.F,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Female"
14898,SE.CLO.8.LDSEV.S.TMS.2015.M,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Male"
14899,SE.CLO.8.LDSEV.S.TMS.2015.R,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Rural"
14900,SE.CLO.8.LDSEV.S.TMS.2015.U,"Learning Deprivation Severity;TIMSS 2015 for grade 8 using MPL Low (400 points) for science, Urban"
14901,SE.CLO.8.LDSEV.S.TMS.2019.1,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, First Quintile"
14902,SE.CLO.8.LDSEV.S.TMS.2019.2,"Learning Deprivation Severity;TIMSS 2019 for grade 8 using MPL Low (400 points) for science, Second Quintile"
